"id","product_full_name","product_fabric_icon_1","slug_fabric_icon_1","product_fabric_icon_2","slug_fabric_icon_2","product_fabric_icon_3","slug_fabric_icon_3","product_fabric_icon_4","slug_fabric_icon_4","product_fabric_icon_5","slug_fabric_icon_5","show_on_category_page","popular","is_new","available_for_delivery_2","available_for_delivery_28","available_in_showroom","product_img","description","price","closeup","width","depth","height","pdf","product_inside","product_inside_pillow","carcas_type","paws_type","mechanism_type","sleep_place","linen_drawer","scheme_id","features","created","updated","product_slug","category_id","collection_id","fabric_name_id","popover_id","slider_interior_id","carousel_item_1","carousel_item_2","carousel_item_3","carousel_item_4","carousel_item_5","carousel_item_mob_1","carousel_item_mob_2","carousel_item_mob_3","carousel_item_mob_4","carousel_item_mob_5","price_old","popover_img","carousel_item_6","carousel_item_mob_6","product_img_mob","show_fabric_icons","d3","id;product_full_name;product_fabric_icon_1;slug_fabric_icon_1;p"
57,Угловой диван Avis,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,"",,"",,true,false,true,true,true,true,images/AVIS_CORNER_L_JAZZ_01_GOODS_01.png,Дизайнерский угловой диван станет украшением вашей гостиной,145120,closeups/AVIS_CORNER_L_JAZZ_01_CLOSEUP.png,284,155,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,"Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-02 17:28:16.975 +0300,avis-cornerl-jazz-01,3,5,2,2,3,carousel/AVIS_CORNER_L_JAZZ_01_CARD_01.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_02.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_03.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_04.jpg,"",carousel/AVIS_CORNER_L_JAZZ_01_CARD_MOB_01.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_MOB_02.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_MOB_03.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_MOB_04.jpg,"",,carousel/AVIS_CORNER_L_JAZZ_01_CARD_01.jpg,"","",images/AVIS_CORNER_L_JAZZ_01_GOODS_01.png,true,"",
30,Угловой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_955.png,teddy-955,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_CORNER_ST_LEFT_KILIAN_01_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",186233,closeups/CONSONO_CORNER_ST_LEFT_KILIAN_01_CLOSEUP.jpg,283,72,84,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,"Изменяемая глубина посадки, ортопедические свойства",2024-01-24 00:22:49.000 +0300,2024-04-02 17:10:34.302 +0300,consono-cornerl-kilian-01,3,1,7,2,2,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_05.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_MOB_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_MOB_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_MOB_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_MOB_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_MOB_05.jpg,,popovers/CONSONO_ARM_CAMBRIDGE_600_2_mob.jpg,"","",images/CONSONO_CORNER_ST_LEFT_KILIAN_01_GOODS_02.png,true,"3d/CONSONO_CORNER_ST_LEFT_MAX2018.zip",
33,Угловой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_955.png,teddy-955,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_CORNER_ST_LEFT_VELUTTO_04_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",186233,closeups/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CLOSEUP.jpg,283,72,84,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,"Изменяемая глубина посадки, ортопедические свойства",2024-01-24 00:22:49.000 +0300,2024-04-02 17:10:15.006 +0300,consono-cornerl-velutto-04,3,1,9,2,2,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_05.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_MOB_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_MOB_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_MOB_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_MOB_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_MOB_05.jpg,,popovers/CONSONO_ARM_PIXEL_FOREST_2_mob.jpg,"","",images/CONSONO_CORNER_ST_LEFT_VELUTTO_04_GOODS_02.png,true,"3d/CONSONO_CORNER_ST_LEFT_MAX2018.zip",
112,Угловой диван Denver,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_32.png,velutto-32,true,true,true,true,true,true,images/DENVER_CORNER_L_3M_ST_KILLIAN_01_GOODS_01.png,Угловой диван Denver станет стильным акцентом в интерьере,300000,closeups/DENVER_CORNER_L_3M_ST_KILLIAN_01_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-20 00:26:18.854 +0300,2024-04-04 13:04:13.678 +0300,diveos-cornerl-kilian-01,3,11,7,2,4,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_01.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_02.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_03.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_04.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_05.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_01.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_02.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_03.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_04.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_05.jpg,,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_02.jpg,"","",images/DENVER_CORNER_L_3M_ST_KILLIAN_01_GOODS_01.png,true,"",
101,Кресло Amfic,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/AMFIC_ARM_VELUTTO_16_GOODS_01.png,"Кресло для офиса, ресторана, кафе",37328,closeups/AMFIC_ARM_VELUTTO_16_CLOSEUP.png,86,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-04-04 12:51:01.468 +0300,amfic-arm-velutto-16,1,4,11,2,2,carousel/AMFIC_ARM_VELUTTO_16_CARD_01.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_02.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_03.jpg,"","",carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_01.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_02.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_03.jpg,"","",,carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_01.jpg,"","",images/AMFIC_ARM_VELUTTO_16_GOODS_01.png,true,"",
85,Прямой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,"","",true,false,true,true,true,true,images/FORMETO_SOFA_2M_ST_PIXEL_FOREST_GOODS_01.png,"Коллекция Formeto – это идеальное решение для тех, кто ценит комфорт и функциональность. Наклонные подлокотники и мягкая начинка обеспечивают максимальный комфорт во время отдыха или чтения. Бельевые ящики позволяют хранить постельное белье и другие вещи. Металлические ножки добавляют лёгкости и стильности дизайну. Декоративный кант придает дивану изысканный вид.",118779,closeups/FORMETO_SOFA_VELUTTO_16_CLOSEUP.jpg,240,86,103,pdf/FORMETO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,formeto-sofa_2m_st-velutto-16,10,7,11,2,2,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_01.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_02.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_03.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_04.jpg,"",carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_MOB_01.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_MOB_02.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_MOB_03.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_MOB_04.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_05.jpg,,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_01.jpg,"","",images/FORMETO_SOFA_2M_ST_PIXEL_FOREST_GOODS_01.png,true,"",
80,Угловой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,false,true,true,true,true,images/FORMETO_CORNER_PIXEL_FOREST_TYPE_01.png,"Коллекция Formeto – это идеальное решение для тех, кто ценит комфорт и функциональность. Наклонные подлокотники и мягкая начинка обеспечивают максимальный комфорт во время отдыха или чтения. Бельевые ящики позволяют хранить постельное белье и другие вещи. Металлические ножки добавляют лёгкости и стильности дизайну. Декоративный кант придает дивану изысканный вид.",180762,closeups/FORMETO_CORNER_PIXEL_FOREST_CLOSEUP.jpg,257,86,178,pdf/FORMETO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,5,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-04-04 07:40:24.294 +0300,formeto-cornerl-pixel-forest,3,7,4,2,2,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_01.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_02.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_03.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_04.jpg,"",carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_MOB_01.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_MOB_02.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_MOB_03.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_MOB_04.jpg,"",,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_01.jpg,"","",images/FORMETO_CORNER_PIXEL_FOREST_TYPE_01.png,true,"",
119,Угловой диван Marselle,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_32.png,velutto-32,true,true,true,true,true,true,images/MARSELLE_CORNER_L_3M_ST_VELUTTO_32_GOODS_01.png,Угловой диван Marselle станет стильным акцентом в интерьере,300000,closeups/MARSELLE_CORNER_L_3M_ST_VELUTTO_32_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-20 01:26:18.854 +0300,2024-04-04 12:59:54.090 +0300,marselle-cornerl-velutto-32,3,12,5,2,2,carousel/MARSELLE_CORNER_L_3M_ST_VELUTTO_32_CARD_01.jpg,carousel/MARSELLE_CORNER_L_3M_ST_VELUTTO_32_CARD_02.jpg,carousel/MARSELLE_CORNER_L_3M_ST_VELUTTO_32_CARD_03.jpg,"","",carousel/MARSELLE_CORNER_L_3M_ST_VELUTTO_32_CARD_MOB_01.jpg,carousel/MARSELLE_CORNER_L_3M_ST_VELUTTO_32_CARD_MOB_02.jpg,carousel/MARSELLE_CORNER_L_3M_ST_VELUTTO_32_CARD_MOB_03.jpg,"","",,carousel/MARSELLE_CORNER_L_3M_ST_VELUTTO_32_CARD_02.jpg,"","",images/MARSELLE_CORNER_L_3M_ST_VELUTTO_32_GOODS_01.png,true,"",
110,Угловой диван Denver,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_32.png,velutto-32,true,true,true,true,true,true,images/DENVER_CORNER_L_3M_ST_CORS0_08_GOODS_01.png,Угловой диван Denver станет стильным акцентом в интерьере,300000,closeups/DENVER_CORNER_L_3M_ST_CORS0_08_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-20 00:26:18.854 +0300,2024-04-04 13:03:07.895 +0300,diveos-cornerl-corso-08,3,11,8,2,4,carousel/DENVER_CORNER_L_3M_ST_CORS0_08_CARD_01.jpg,carousel/DENVER_CORNER_L_3M_ST_CORS0_08_CARD_02.jpg,carousel/DENVER_CORNER_L_3M_ST_CORS0_08_CARD_03.jpg,carousel/DENVER_CORNER_L_3M_ST_CORS0_08_CARD_04.jpg,carousel/DENVER_CORNER_L_3M_ST_CORS0_08_CARD_05.jpg,carousel/DENVER_CORNER_L_3M_ST_CORS0_08_CARD_MOB_01.jpg,carousel/DENVER_CORNER_L_3M_ST_CORS0_08_CARD_MOB_02.jpg,carousel/DENVER_CORNER_L_3M_ST_CORS0_08_CARD_MOB_03.jpg,carousel/DENVER_CORNER_L_3M_ST_CORS0_08_CARD_MOB_04.jpg,carousel/DENVER_CORNER_L_3M_ST_CORS0_08_CARD_MOB_05.jpg,,carousel/DENVER_CORNER_L_3M_ST_CORS0_08_CARD_MOB_02.jpg,"","",images/DENVER_CORNER_L_3M_ST_CORS0_08_GOODS_01.png,true,"",
29,Угловой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_955.png,teddy-955,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_CORNER_ST_LEFT_CORSO_08_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",186233,closeups/CONSONO_CORNER_ST_LEFT_CORSO_08_CLOSEUP.jpg,283,72,84,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,"Изменяемая глубина посадки, ортопедические свойства",2024-01-24 00:22:49.000 +0300,2024-04-02 17:10:40.986 +0300,consono-cornerl-corso-08,3,1,8,2,2,carousel/CONSONO_CORNER_ST_LEFT_CORSO_08_CARD_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_CORSO_08_CARD_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_CORSO_08_CARD_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_CORSO_08_CARD_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_CORSO_08_CARD_05.jpg,carousel/CONSONO_CORNER_ST_LEFT_CORSO_08_CARD_MOB_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_CORSO_08_CARD_MOB_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_CORSO_08_CARD_MOB_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_CORSO_08_CARD_MOB_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_CORSO_08_CARD_MOB_05.jpg,,popovers/CONSONO_ARM_PIXEL_FOREST_2_mob.jpg,"","",images/CONSONO_CORNER_ST_LEFT_CORSO_08_GOODS_02.png,true,"3d/CONSONO_CORNER_ST_LEFT_MAX2018.zip",
108,Прямой диван Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_20.png,jazz-20,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/ELEMENTA_SOFA_2M_ST_VELUTTO_32_GOODS_01.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",121474,closeups/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CLOSEUP.png,250,106,80,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-19 23:56:18.854 +0300,2024-03-19 23:56:18.854 +0300,elementa-sofa_2m_st-teddy-917,10,3,16,2,2,carousel/ELEMENTA_SOFA_2M_TEDDY_917_CARD_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_04.jpg,"",carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_MOB_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_MOB_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_MOB_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_MOB_04.jpg,"",,carousel/ELEMENTA_SOFA_2M_ST_TEDDY_917_CARD_02.jpg,"","",images/ELEMENTA_SOFA_2M_ST_VELUTTO_32_GOODS_01.png,true,"",
109,Прямой диван Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_20.png,jazz-20,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/ELEMENTA_SOFA_2M_ST_TEDDY_917_GOODS_01.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",121474,closeups/ELEMENTA_SOFA_2M_ST_TEDDY_917_CLOSEUP.jpg,250,106,80,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-19 23:56:18.854 +0300,2024-03-19 23:56:18.854 +0300,elementa-sofa_2m_st-velutto-32,10,3,5,2,2,carousel/ELEMENTA_SOFA_2M_VELUTTO_32_CARD_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_04.jpg,"",carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_MOB_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_MOB_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_MOB_03.jpg,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_MOB_04.jpg,"",,carousel/ELEMENTA_SOFA_2M_ST_VELUTTO_32_CARD_02.jpg,"","",images/ELEMENTA_SOFA_2M_ST_TEDDY_917_GOODS_01.png,true,"",
94,Прямой диван Amfic,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/AMFIC_SOFA_3M_ST_LEATHER_BROWN_GOODS_01.png,"Маленький диван для ресторана, кафе от производителя",100001,closeups/AMFIC_SOFA_LEATHER_BROWN_CLOSEUP.jpg,136,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-04-04 13:15:23.187 +0300,amfic-sofa_3m_st-leather-black,12,4,12,2,2,carousel/AMFIC_SOFA_3M_ST_LEATHER_BLACK_CARD_01.jpg,carousel/AMFIC_SOFA_3M_ST_LEATHER_BLACK_CARD_02.jpg,carousel/AMFIC_SOFA_3M_ST_LEATHER_BLACK_CARD_03.jpg,"","",carousel/AMFIC_SOFA_3M_ST_LEATHER_BLACK_CARD_MOB_01.jpg,carousel/AMFIC_SOFA_3M_ST_LEATHER_BLACK_CARD_MOB_02.jpg,carousel/AMFIC_SOFA_3M_ST_LEATHER_BLACK_CARD_MOB_03.jpg,"","",,carousel/AMFIC_SOFA_3M_ST_LEATHER_BLACK_CARD_MOB_01.jpg,"","",images/AMFIC_SOFA_2M_ST_LEATHER_BROWN_GOODS_01.png,true,"",
106,Прямой диван Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_20.png,jazz-20,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/ELEMENTA_SOFA_2M_ST_JAZZ_20_GOODS_01.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",121474,closeups/ELEMENTA_SOFA_2M_ST_KILLIAN_01_CLOSEUP.jpg,250,106,80,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-19 23:56:18.854 +0300,2024-03-19 23:56:18.854 +0300,elementa-sofa_2m_st-jazz-20,10,3,17,2,2,carousel/ELEMENTA_SOFA_2M_JAZZ_20_CARD_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_JAZZ_20_CARD_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_JAZZ_20_CARD_03.jpg,"","",carousel/ELEMENTA_SOFA_2M_ST_JAZZ_20_CARD_MOB_01.jpg,carousel/ELEMENTA_SOFA_2M_ST_JAZZ_20_CARD_MOB_02.jpg,carousel/ELEMENTA_SOFA_2M_ST_JAZZ_20_CARD_MOB_03.jpg,"","",,carousel/ELEMENTA_SOFA_2M_ST_JAZZ_20_CARD_02.jpg,"","",images/ELEMENTA_SOFA_2M_ST_JAZZ_20_GOODS_01.png,true,"",
